timestamp,city_zone,traffic_density,avg_speed_kmph,traffic_signal_status,vehicle_count,co_ppm,no2_ppb,so2_ppb,pm2_5,pm10,temperature_c,humidity_percent,aqi,zone_id,lane_id,avg_speed,co,no2,so2,aqi_category,traffic_severity,accident_risk,pollution_hotspot,future_aqi,future_traffic,speed_limit
2024-01-02 21:06:00,Zone_A,139,23,Green,84,1.36,111.87,43.42,95.7,141,29.55,52.46,142,14,2,19,0.4111345837504916,76,48,Unhealthy(SG),Critical,High,No,139,139,60
2024-01-02 21:07:00,Zone_C,147,39,Red,352,1.25,96.06,21.05,36.35,75,26.72,56.3,285,11,2,63,1.131896977289936,26,65,Very Unhealthy,Critical,High,Yes,298,152,60
2024-01-02 21:08:00,Zone_B,111,30,Red,490,2.04,104.36,8.08,102.47,82,34.82,35.33,245,6,1,18,0.6512789383154989,117,16,Very Unhealthy,Critical,Low,Yes,240,117,50
2024-01-02 21:09:00,Zone_D,53,74,Yellow,209,0.35,12.61,70.18,31.37,143,21.23,68.95,281,11,3,40,2.467623010524488,79,23,Very Unhealthy,Medium,High,Yes,294,49,60
2024-01-02 21:10:00,Zone_D,79,13,Red,176,2.63,106.15,7.29,52.3,115,37.76,45.82,163,5,2,44,1.4443249193119263,22,60,Unhealthy,High,High,Yes,156,76,40
2024-01-02 21:11:00,Zone_A,100,55,Green,351,2.93,61.58,33.54,37.07,170,18.34,80.22,295,3,2,27,1.7699012338095674,89,29,Very Unhealthy,Critical,Medium,Yes,314,95,40
2024-01-02 21:12:00,Zone_E,172,17,Yellow,85,0.35,110.14,47.0,149.44,123,16.8,44.85,87,10,1,77,1.4802837752086968,101,38,Moderate,Critical,Medium,No,100,183,50
2024-01-02 21:13:00,Zone_B,71,27,Yellow,120,2.19,86.13,44.7,152.08,183,32.98,47.22,247,20,3,68,0.3651929630629499,37,38,Very Unhealthy,High,Medium,Yes,237,78,80
2024-01-02 21:14:00,Zone_C,29,69,Yellow,443,0.91,56.82,45.05,182.75,96,22.74,34.5,191,11,3,40,1.004967311705806,142,46,Unhealthy,Low,High,Yes,202,26,60
2024-01-02 21:15:00,Zone_D,172,54,Red,351,1.4,23.61,22.01,178.86,100,33.32,71.6,139,3,2,43,0.2241263589362874,121,60,Unhealthy(SG),Critical,Medium,No,155,175,40
2024-01-02 21:16:00,Zone_D,174,40,Yellow,147,0.96,71.34,29.84,187.28,185,26.06,36.27,57,2,2,28,2.0349520208253384,83,78,Moderate,Critical,High,No,51,173,40
2024-01-02 21:17:00,Zone_B,81,37,Green,146,0.8,87.98,5.45,229.43,192,22.83,89.51,50,6,2,74,2.406199536811181,138,39,Good,High,Medium,No,50,89,50
2024-01-02 21:18:00,Zone_E,129,73,Green,75,1.43,109.45,74.37,50.94,190,35.98,81.12,292,10,3,57,0.2581996223733423,105,51,Very Unhealthy,Critical,Low,Yes,284,143,50
2024-01-02 21:19:00,Zone_D,191,46,Yellow,225,1.24,107.38,50.43,214.0,38,36.77,59.59,397,5,2,15,2.068251834710128,15,25,Very Unhealthy,Critical,Low,Yes,407,204,40
2024-01-02 21:20:00,Zone_B,104,76,Yellow,225,1.39,38.45,66.39,217.97,122,18.99,44.39,373,12,3,61,1.5253137878392755,74,71,Very Unhealthy,Critical,Low,Yes,365,105,60
2024-01-02 21:21:00,Zone_A,136,77,Yellow,62,2.46,18.26,59.17,118.93,194,18.05,34.98,102,6,4,73,0.3232660035083774,129,22,Unhealthy(SG),Critical,Medium,No,103,143,50
2024-01-02 21:22:00,Zone_E,122,44,Red,207,2.94,61.67,47.26,38.02,144,32.01,34.44,138,2,3,77,2.301049607995662,86,58,Unhealthy(SG),Critical,Low,No,153,125,40
2024-01-02 21:23:00,Zone_C,116,45,Yellow,273,0.6,40.41,43.52,23.76,70,36.02,30.69,251,18,1,63,0.395279373713106,20,66,Very Unhealthy,Critical,Low,Yes,270,130,80
2024-01-02 21:24:00,Zone_D,89,66,Yellow,274,2.28,44.92,38.49,163.58,21,34.93,62.49,386,10,4,50,1.92323111038446,130,69,Very Unhealthy,High,Medium,Yes,394,98,50
2024-01-02 21:25:00,Zone_B,37,79,Red,243,1.74,83.42,46.46,130.5,169,29.39,45.73,93,1,2,20,1.3414626655930462,88,47,Moderate,Medium,High,No,86,42,40
2024-01-02 21:26:00,Zone_A,169,13,Yellow,174,1.24,92.13,20.15,195.34,45,37.34,56.99,151,9,3,51,1.0976586564713182,53,30,Unhealthy,Critical,Low,Yes,163,176,50
2024-01-02 21:27:00,Zone_C,148,58,Yellow,56,2.05,90.69,34.68,208.79,54,36.9,67.91,203,17,2,44,0.4821547247765983,51,22,Very Unhealthy,Critical,Medium,Yes,194,162,80
2024-01-02 21:28:00,Zone_B,179,48,Green,361,2.67,99.89,46.32,30.02,136,21.85,68.08,299,11,2,58,1.5353693364084429,42,77,Very Unhealthy,Critical,Medium,Yes,290,188,60
2024-01-02 21:29:00,Zone_B,160,27,Green,335,2.0,14.78,60.02,86.95,148,30.12,57.68,241,15,2,66,2.205335269680277,139,65,Very Unhealthy,Critical,High,Yes,255,162,60
2024-01-02 21:30:00,Zone_C,39,69,Green,287,2.17,116.19,63.95,112.02,151,18.18,42.25,218,20,3,58,0.5276281838246486,31,45,Very Unhealthy,Medium,High,Yes,236,41,80
2024-01-02 21:31:00,Zone_A,18,19,Red,104,0.62,47.23,69.68,120.07,64,21.65,83.34,56,20,3,60,1.5286724920068926,145,43,Moderate,Low,High,No,52,18,80
2024-01-02 21:32:00,Zone_A,68,32,Green,267,2.2,50.38,31.25,15.89,34,35.47,35.85,170,1,3,28,0.4994361967749829,144,10,Unhealthy,High,Medium,Yes,167,66,40
2024-01-02 21:33:00,Zone_E,165,77,Green,266,2.96,79.53,49.24,107.52,34,39.2,53.32,250,2,1,39,1.7726200580266993,28,5,Very Unhealthy,Critical,Medium,Yes,250,165,40
2024-01-02 21:34:00,Zone_D,88,68,Yellow,466,2.89,34.79,45.29,95.96,143,16.04,77.38,55,11,1,24,2.304098446252138,21,5,Moderate,High,High,No,59,83,60
2024-01-02 21:35:00,Zone_C,112,16,Red,219,1.35,84.56,35.16,21.96,188,30.74,60.05,336,11,1,46,2.0715356660323736,96,32,Very Unhealthy,Critical,Medium,Yes,331,108,60
2024-01-02 21:36:00,Zone_C,123,22,Yellow,55,2.67,38.87,30.2,62.4,45,24.25,46.86,330,12,4,55,0.5467530554947804,13,59,Very Unhealthy,Critical,Medium,Yes,346,135,60
2024-01-02 21:37:00,Zone_C,170,12,Yellow,313,1.86,87.2,5.71,172.08,32,33.27,78.46,272,17,3,28,0.227853141856491,130,8,Very Unhealthy,Critical,High,Yes,290,175,80
2024-01-02 21:38:00,Zone_A,56,49,Red,378,0.53,99.96,18.29,90.36,107,24.57,77.66,332,13,3,18,0.6159268168778654,59,46,Very Unhealthy,Medium,Low,Yes,334,64,60
2024-01-02 21:39:00,Zone_D,107,20,Red,177,2.94,109.02,15.3,202.4,149,32.44,61.89,370,15,3,74,0.4032503375278553,35,55,Very Unhealthy,Critical,Low,Yes,374,108,60
2024-01-02 21:40:00,Zone_E,159,60,Yellow,124,1.92,54.9,27.53,63.7,140,36.28,48.02,182,8,1,47,1.9141592282758493,53,55,Unhealthy,Critical,High,Yes,185,169,50
2024-01-02 21:41:00,Zone_B,166,32,Yellow,265,0.5,98.78,31.99,131.65,87,26.02,79.84,75,11,3,24,0.9439170495687697,18,20,Moderate,Critical,Low,No,91,177,60
2024-01-02 21:42:00,Zone_B,171,41,Yellow,375,1.8,61.16,25.98,206.2,174,26.86,39.5,299,11,2,54,1.8014532174591915,105,61,Very Unhealthy,Critical,Low,Yes,313,181,60
2024-01-02 21:43:00,Zone_C,51,50,Red,89,2.22,37.05,64.44,126.16,79,34.08,84.51,221,16,4,23,2.110283062653921,77,29,Very Unhealthy,Medium,High,Yes,217,49,80
2024-01-02 21:44:00,Zone_D,189,51,Yellow,233,0.86,90.47,19.87,249.83,123,32.16,70.8,203,20,2,51,1.776934587299062,117,7,Very Unhealthy,Critical,Medium,Yes,200,186,80
2024-01-02 21:45:00,Zone_A,56,47,Yellow,129,2.11,42.4,24.74,138.73,40,35.96,32.95,67,1,1,34,2.167619329156812,104,61,Moderate,Medium,High,No,61,52,40
2024-01-02 21:46:00,Zone_D,83,76,Green,322,2.9,28.78,42.71,58.05,72,39.28,87.48,149,12,4,29,1.2683762530032003,75,21,Unhealthy(SG),High,Low,No,141,81,60
2024-01-02 21:47:00,Zone_D,60,51,Green,393,0.85,23.33,26.33,187.17,22,30.45,71.82,123,9,2,73,1.4739928417659245,59,73,Unhealthy(SG),High,Medium,No,134,64,50
2024-01-02 21:48:00,Zone_A,182,52,Green,440,1.57,53.75,72.19,154.72,40,22.02,72.29,171,2,4,64,1.0650414073704604,27,35,Unhealthy,Critical,Low,Yes,182,177,40
2024-01-02 21:49:00,Zone_C,103,42,Green,345,1.08,92.06,50.9,159.75,199,29.54,41.79,394,9,4,72,2.085262024869073,145,52,Very Unhealthy,Critical,High,Yes,411,100,50
2024-01-02 21:50:00,Zone_D,129,46,Green,153,1.29,99.53,30.28,94.63,171,26.2,63.14,111,16,3,31,0.699804181456213,137,51,Unhealthy(SG),Critical,Low,No,115,129,80
2024-01-02 21:51:00,Zone_B,84,66,Yellow,363,2.54,101.81,38.92,73.37,108,21.12,80.38,386,19,2,79,0.8974546125092904,131,26,Very Unhealthy,High,High,Yes,393,98,80
2024-01-02 21:52:00,Zone_A,171,73,Yellow,495,2.51,57.08,36.7,61.59,106,21.2,72.96,76,15,3,52,1.0222216576757386,29,45,Moderate,Critical,Low,No,74,170,60
2024-01-02 21:53:00,Zone_E,158,73,Red,396,0.22,14.16,71.79,28.48,138,23.19,39.01,216,3,1,53,0.532603065626725,12,52,Very Unhealthy,Critical,High,Yes,228,154,40
2024-01-02 21:54:00,Zone_C,132,69,Red,359,0.54,29.62,48.82,90.84,113,36.73,48.43,210,10,4,76,1.7617532293954987,119,79,Very Unhealthy,Critical,High,Yes,203,131,50
2024-01-02 21:55:00,Zone_A,150,61,Red,58,1.18,31.49,32.88,28.71,34,29.27,34.94,270,17,3,37,0.7824791517216152,133,25,Very Unhealthy,Critical,Low,Yes,279,153,80
2024-01-02 21:56:00,Zone_E,191,77,Yellow,356,1.05,65.42,42.15,114.15,59,27.05,38.25,101,7,4,35,2.432214063226948,59,63,Unhealthy(SG),Critical,Medium,No,100,204,50
2024-01-02 21:57:00,Zone_E,162,36,Green,187,0.46,110.74,32.2,59.41,33,23.24,51.11,212,8,1,72,1.3840006825137916,39,53,Very Unhealthy,Critical,Medium,Yes,209,157,50
2024-01-02 21:58:00,Zone_D,131,68,Yellow,98,2.13,24.33,62.67,190.96,98,39.09,51.03,117,14,4,15,0.2425884375090212,111,17,Unhealthy(SG),Critical,High,No,133,138,60
2024-01-02 21:59:00,Zone_D,30,28,Yellow,207,2.0,13.7,6.4,97.54,175,35.88,85.91,68,18,2,78,0.8922314132945306,93,28,Moderate,Medium,High,No,65,28,80
2024-01-02 22:00:00,Zone_D,10,12,Red,314,0.89,10.05,42.34,144.72,28,35.85,43.23,99,1,2,33,1.4950658496881846,131,38,Moderate,Low,Medium,No,104,16,40
2024-01-02 22:01:00,Zone_A,195,48,Red,223,1.21,109.06,23.55,196.12,140,23.29,82.68,193,9,3,52,1.710027806912493,22,77,Unhealthy,Critical,High,Yes,199,207,50
2024-01-02 22:02:00,Zone_A,78,75,Red,427,1.57,100.43,22.43,88.63,126,26.69,81.85,266,8,2,53,0.2076089774927393,80,7,Very Unhealthy,High,Medium,Yes,285,89,50
2024-01-02 22:03:00,Zone_C,95,65,Red,431,0.33,115.93,18.88,79.6,82,37.48,58.91,201,19,3,50,1.3036513800955118,14,23,Very Unhealthy,Critical,High,Yes,201,94,80
2024-01-02 22:04:00,Zone_D,80,15,Yellow,331,0.63,87.04,42.54,35.01,40,32.58,79.49,391,17,1,68,0.6672983908703756,124,5,Very Unhealthy,High,Low,Yes,405,82,80
2024-01-02 22:05:00,Zone_E,22,37,Red,241,2.01,77.17,13.0,14.56,87,26.24,70.2,390,10,1,35,0.9767537915966789,62,63,Very Unhealthy,Low,Medium,Yes,402,22,50
2024-01-02 22:06:00,Zone_B,189,57,Green,211,1.56,23.55,43.97,141.25,118,34.03,40.39,387,2,1,15,1.864493274079896,149,68,Very Unhealthy,Critical,Low,Yes,378,188,40
2024-01-02 22:07:00,Zone_C,32,57,Yellow,276,1.88,73.32,50.25,145.66,115,18.68,41.4,302,1,1,76,0.7700603414311968,35,28,Very Unhealthy,Medium,Medium,Yes,315,44,40
2024-01-02 22:08:00,Zone_A,158,76,Green,177,2.93,96.99,72.4,101.82,60,15.54,43.73,193,7,1,17,1.2215181962738255,29,67,Unhealthy,Critical,Low,Yes,205,159,50
2024-01-02 22:09:00,Zone_C,15,63,Yellow,76,2.32,105.63,62.41,86.93,82,35.82,75.76,202,12,4,38,0.3537656198704307,43,59,Very Unhealthy,Low,Low,Yes,209,28,60
2024-01-02 22:10:00,Zone_C,157,25,Yellow,133,2.91,105.71,53.73,243.42,187,19.78,55.88,68,5,3,35,0.2070320421539906,42,10,Moderate,Critical,Medium,No,74,170,40
2024-01-02 22:11:00,Zone_C,85,44,Red,265,1.85,43.38,65.52,27.67,139,34.09,36.02,307,6,2,79,0.5192004807982857,141,60,Very Unhealthy,High,Medium,Yes,307,80,50
2024-01-02 22:12:00,Zone_C,177,39,Green,460,0.2,30.9,31.37,56.57,110,25.19,81.46,157,7,1,59,1.3372709531609948,110,17,Unhealthy,Critical,Low,Yes,171,177,50
2024-01-02 22:13:00,Zone_B,18,57,Yellow,218,0.46,26.33,44.91,191.14,103,35.74,54.45,107,20,4,57,0.2981474883630989,51,17,Unhealthy(SG),Low,High,No,115,16,80
2024-01-02 22:14:00,Zone_D,187,78,Green,132,2.15,80.85,11.41,60.78,103,31.23,43.74,267,1,1,33,1.8154204403900145,146,79,Very Unhealthy,Critical,Low,Yes,276,191,40
2024-01-02 22:15:00,Zone_E,37,17,Yellow,67,1.05,17.7,44.19,180.82,193,15.44,52.73,224,16,2,34,2.4431271214732053,76,10,Very Unhealthy,Medium,Low,Yes,233,41,80
2024-01-02 22:16:00,Zone_C,148,60,Yellow,355,1.36,105.77,34.17,235.11,62,23.74,62.24,112,13,4,44,0.4004555995664993,53,67,Unhealthy(SG),Critical,Low,No,104,156,60
2024-01-02 22:17:00,Zone_C,125,19,Yellow,348,2.09,98.86,73.47,183.69,165,38.86,66.62,175,20,4,77,2.034842112263532,70,45,Unhealthy,Critical,Low,Yes,179,132,80
2024-01-02 22:18:00,Zone_C,105,37,Green,90,1.13,10.76,27.63,203.0,127,25.46,60.33,92,11,3,23,2.03327019038934,137,16,Moderate,Critical,Low,No,87,101,60
2024-01-02 22:19:00,Zone_D,84,45,Yellow,409,2.65,74.63,56.5,199.07,166,26.25,30.37,242,12,4,34,0.2551852038849181,139,28,Very Unhealthy,High,High,Yes,238,79,60
2024-01-02 22:20:00,Zone_A,97,69,Green,67,1.28,79.65,56.57,106.92,117,30.34,69.88,370,19,4,24,1.1566697940194337,63,31,Very Unhealthy,Critical,Low,Yes,360,94,80
2024-01-02 22:21:00,Zone_A,65,19,Green,238,0.32,109.67,58.49,47.93,68,28.02,64.79,296,2,2,79,0.8774929426631504,129,62,Very Unhealthy,High,Medium,Yes,292,64,40
2024-01-02 22:22:00,Zone_B,114,23,Red,249,2.96,68.83,56.07,59.89,83,24.72,33.64,254,13,1,54,1.485727233729499,71,24,Very Unhealthy,Critical,Low,Yes,248,113,60
2024-01-02 22:23:00,Zone_A,44,72,Green,405,1.57,15.69,71.19,234.19,163,24.1,64.31,224,5,4,17,1.5184884481233898,101,64,Very Unhealthy,Medium,Low,Yes,223,43,40
2024-01-02 22:24:00,Zone_C,34,56,Yellow,102,1.18,85.18,49.7,29.24,92,35.76,53.36,347,10,2,69,1.935468449584284,126,66,Very Unhealthy,Medium,Low,Yes,354,45,50
2024-01-02 22:25:00,Zone_C,122,78,Yellow,129,2.72,48.45,69.15,99.96,160,16.91,63.72,304,19,4,19,1.1947613068658465,95,59,Very Unhealthy,Critical,Medium,Yes,310,123,80
2024-01-02 22:26:00,Zone_C,108,65,Yellow,358,2.61,66.05,55.52,160.09,38,19.56,85.57,176,14,1,38,1.521377040448562,96,68,Unhealthy,Critical,Low,Yes,181,105,60
2024-01-02 22:27:00,Zone_B,156,15,Yellow,318,0.31,36.32,71.1,51.76,176,35.5,42.86,387,5,1,69,1.0449632478687516,94,29,Very Unhealthy,Critical,Low,Yes,403,152,40
2024-01-02 22:28:00,Zone_C,40,28,Green,331,2.46,104.65,59.65,43.15,168,35.64,40.53,157,14,1,41,0.3896917726288575,131,27,Unhealthy,Medium,Low,Yes,158,51,60
2024-01-02 22:29:00,Zone_A,90,61,Red,161,1.57,74.69,39.33,158.47,40,19.37,81.94,397,14,4,70,0.53642297388886,17,73,Very Unhealthy,Critical,Low,Yes,390,103,60
2024-01-02 22:30:00,Zone_D,59,71,Green,139,2.09,91.97,25.29,219.36,162,35.0,84.08,208,13,4,78,0.5965574177409869,98,27,Very Unhealthy,Medium,Low,Yes,216,62,60
2024-01-02 22:31:00,Zone_D,96,58,Yellow,296,0.61,26.54,73.18,230.84,118,39.02,84.19,248,1,2,62,0.5866083489327366,126,66,Very Unhealthy,Critical,High,Yes,263,107,40
2024-01-02 22:32:00,Zone_E,56,20,Green,105,2.07,72.16,14.91,174.31,140,37.02,79.95,196,7,3,72,1.844226096746868,16,6,Unhealthy,Medium,Medium,Yes,204,67,50
2024-01-02 22:33:00,Zone_A,10,55,Red,390,0.84,43.17,70.22,181.64,153,23.58,67.03,305,19,2,69,0.252120799373896,63,51,Very Unhealthy,Low,Medium,Yes,302,17,80
2024-01-02 22:34:00,Zone_C,134,78,Red,238,0.53,12.81,53.92,235.19,37,35.24,73.63,161,17,2,37,1.3933221163458072,73,63,Unhealthy,Critical,High,Yes,177,146,80
2024-01-02 22:35:00,Zone_D,195,54,Red,483,0.58,90.14,50.77,103.31,166,15.42,32.35,370,14,3,53,2.3633393631650863,48,17,Very Unhealthy,Critical,Low,Yes,362,202,60
2024-01-02 22:36:00,Zone_A,147,67,Red,198,1.04,117.7,45.22,243.9,137,26.09,42.25,312,17,2,61,2.0242655810336547,97,43,Very Unhealthy,Critical,Low,Yes,319,152,80
2024-01-02 22:37:00,Zone_D,145,41,Red,313,2.98,90.06,26.93,83.28,24,22.25,45.88,82,14,1,76,1.3830337781726567,93,47,Moderate,Critical,High,No,98,153,60
2024-01-02 22:38:00,Zone_C,115,19,Green,274,0.35,19.25,50.59,97.23,43,28.13,89.61,203,1,2,15,1.310802395747361,22,45,Very Unhealthy,Critical,Medium,Yes,207,118,40
2024-01-02 22:39:00,Zone_D,134,22,Red,241,1.13,79.3,40.74,192.5,116,24.22,85.73,75,3,1,63,0.4732339024942589,83,44,Moderate,Critical,High,No,86,146,40
2024-01-02 22:40:00,Zone_E,163,22,Red,483,1.67,101.16,34.95,181.57,111,19.41,44.22,361,20,2,53,0.3233540127423612,85,41,Very Unhealthy,Critical,Medium,Yes,369,164,80
2024-01-02 22:41:00,Zone_E,171,45,Yellow,435,0.78,27.74,53.09,98.91,90,15.96,38.45,166,17,3,42,0.273934336826356,56,50,Unhealthy,Critical,Medium,Yes,161,177,80
2024-01-02 22:42:00,Zone_D,28,28,Red,377,2.89,117.9,11.14,21.5,43,25.67,56.73,321,20,3,25,1.052983000104903,24,73,Very Unhealthy,Low,Medium,Yes,319,24,80
2024-01-02 22:43:00,Zone_A,81,16,Green,119,1.49,78.6,50.37,162.25,93,25.5,82.89,245,15,1,19,0.3564548482099399,127,78,Very Unhealthy,High,High,Yes,261,82,60
2024-01-02 22:44:00,Zone_A,138,24,Yellow,55,2.14,118.03,79.82,154.71,175,22.34,47.88,98,3,3,32,0.2612919245806053,62,62,Moderate,Critical,Low,No,91,138,40
2024-01-02 22:45:00,Zone_A,185,55,Green,71,1.21,79.32,8.2,222.08,187,25.03,79.9,232,6,1,72,1.4995022706427563,56,47,Very Unhealthy,Critical,High,Yes,226,194,50
2024-01-02 22:46:00,Zone_D,162,57,Yellow,223,0.74,83.56,40.59,81.72,61,18.31,39.66,81,7,1,69,1.3637661976136095,12,35,Moderate,Critical,Low,No,100,160,50
2024-01-02 22:47:00,Zone_A,33,75,Red,144,1.05,93.55,39.02,228.86,69,23.85,39.13,171,15,2,72,1.7961838774105827,12,11,Unhealthy,Medium,High,Yes,181,28,60
2024-01-02 22:48:00,Zone_C,184,13,Green,238,0.98,98.42,10.55,147.47,174,21.09,63.04,368,15,3,73,1.058635505343695,72,75,Very Unhealthy,Critical,Low,Yes,380,183,60
2024-01-02 22:49:00,Zone_E,93,12,Yellow,468,2.57,106.63,41.98,62.0,191,36.19,37.07,262,10,1,30,2.1296138670422424,35,37,Very Unhealthy,Critical,Low,Yes,266,97,50
2024-01-02 22:50:00,Zone_C,129,12,Green,367,0.24,92.73,16.26,104.23,92,22.53,89.75,292,18,4,43,0.7518350223856582,139,57,Very Unhealthy,Critical,Low,Yes,293,129,80
2024-01-02 22:51:00,Zone_A,78,78,Yellow,118,2.7,60.54,66.66,58.29,25,15.57,49.35,155,19,1,75,0.599053947663498,68,47,Unhealthy,High,Medium,Yes,161,92,80
2024-01-02 22:52:00,Zone_C,169,37,Red,135,1.3,37.92,72.52,120.65,108,39.05,30.55,197,4,2,38,1.5657169369692518,40,26,Unhealthy,Critical,Low,Yes,213,168,40
2024-01-02 22:53:00,Zone_A,154,32,Green,106,1.93,53.69,66.8,123.43,141,21.67,52.67,160,7,3,58,1.271082778573671,109,8,Unhealthy,Critical,Low,Yes,174,152,50
2024-01-02 22:54:00,Zone_D,198,39,Green,161,2.46,111.19,74.61,200.26,198,34.66,51.58,382,2,2,59,1.2641629913877048,145,34,Very Unhealthy,Critical,High,Yes,400,202,40
2024-01-02 22:55:00,Zone_C,115,71,Green,202,1.49,104.94,53.55,188.29,100,39.3,61.28,306,2,3,61,1.8684761232657745,131,71,Very Unhealthy,Critical,High,Yes,310,127,40
2024-01-02 22:56:00,Zone_D,78,60,Red,378,0.46,49.85,68.27,149.66,39,27.18,62.45,314,11,2,60,2.431734477862048,110,64,Very Unhealthy,High,Medium,Yes,326,80,60
2024-01-02 22:57:00,Zone_D,20,50,Red,202,1.72,56.56,42.44,141.25,176,24.52,44.14,341,3,3,35,2.088112113583022,85,28,Very Unhealthy,Low,High,Yes,337,23,40
2024-01-02 22:58:00,Zone_B,175,73,Yellow,142,0.54,42.37,64.26,175.6,29,19.37,87.06,91,10,2,56,1.8315673947559807,66,5,Moderate,Critical,High,No,104,170,50
2024-01-02 22:59:00,Zone_A,156,52,Green,423,2.51,78.42,75.99,45.56,189,20.72,62.79,156,16,4,34,1.7795918438160143,87,49,Unhealthy,Critical,High,Yes,148,152,80
2024-01-02 23:00:00,Zone_E,112,67,Yellow,210,2.01,49.6,33.55,150.61,41,36.51,52.47,221,18,1,62,1.5289541185757805,23,64,Very Unhealthy,Critical,Low,Yes,224,122,80
2024-01-02 23:01:00,Zone_A,154,68,Yellow,412,1.86,98.38,67.56,228.48,175,16.51,73.46,216,2,4,22,2.008009411464084,72,12,Very Unhealthy,Critical,High,Yes,214,152,40
2024-01-02 23:02:00,Zone_E,22,49,Red,57,0.2,62.36,40.56,83.4,79,19.5,30.92,60,12,1,38,2.0935715099533194,24,50,Moderate,Low,High,No,58,26,60
2024-01-02 23:03:00,Zone_A,10,55,Green,409,2.89,34.21,50.96,15.65,88,19.75,72.24,237,20,1,73,2.2081342672606623,141,67,Very Unhealthy,Low,Low,Yes,251,23,80
2024-01-02 23:04:00,Zone_D,11,71,Red,169,0.56,59.03,71.21,11.07,119,17.15,67.15,318,18,2,70,1.924743000948269,38,52,Very Unhealthy,Low,Medium,Yes,312,23,80
2024-01-02 23:05:00,Zone_C,118,58,Green,190,0.71,90.87,71.07,17.82,53,33.47,48.29,345,2,1,72,1.071144911372313,36,55,Very Unhealthy,Critical,High,Yes,338,125,40
2024-01-02 23:06:00,Zone_C,153,32,Yellow,366,2.96,59.91,60.66,189.11,123,16.57,66.63,255,11,4,77,0.2073895703819365,114,32,Very Unhealthy,Critical,Low,Yes,269,157,60
2024-01-02 23:07:00,Zone_B,13,53,Red,441,0.45,72.93,28.44,217.76,117,35.04,51.52,173,13,2,24,0.3787780101160969,84,47,Unhealthy,Low,Low,Yes,184,22,60
2024-01-02 23:08:00,Zone_E,66,53,Red,289,2.28,110.55,11.49,10.87,55,36.97,36.63,92,16,1,23,0.526162932190489,63,21,Moderate,High,Low,No,105,61,80
2024-01-02 23:09:00,Zone_E,122,28,Green,166,0.47,88.43,79.01,176.49,57,22.91,67.5,332,14,4,34,1.7853248484886168,33,5,Very Unhealthy,Critical,Medium,Yes,331,129,60
2024-01-02 23:10:00,Zone_E,32,53,Yellow,163,2.25,119.65,47.64,82.4,85,20.71,40.13,296,6,4,46,2.1837124357509987,131,73,Very Unhealthy,Medium,Medium,Yes,309,29,50
2024-01-02 23:11:00,Zone_D,133,20,Red,410,2.69,18.42,13.3,103.66,163,23.6,70.39,328,9,3,71,0.4795677262670407,83,12,Very Unhealthy,Critical,High,Yes,322,129,50
2024-01-02 23:12:00,Zone_E,126,69,Yellow,76,1.18,92.54,76.96,231.43,137,22.46,57.82,157,12,3,70,0.4866655128066959,39,70,Unhealthy,Critical,Low,Yes,162,125,60
2024-01-02 23:13:00,Zone_C,139,47,Red,359,1.07,90.6,39.29,174.89,124,28.09,60.11,269,8,2,44,2.345121070232811,73,41,Very Unhealthy,Critical,Low,Yes,284,139,50
2024-01-02 23:14:00,Zone_D,96,12,Red,436,2.81,21.98,77.17,138.44,108,27.86,37.86,65,6,2,51,2.2921237362750086,68,53,Moderate,Critical,Low,No,56,107,50
2024-01-02 23:15:00,Zone_A,163,25,Red,338,0.41,116.25,32.39,126.85,45,27.17,58.46,91,11,1,15,1.6527322038712138,80,11,Moderate,Critical,Medium,No,99,160,60
2024-01-02 23:16:00,Zone_E,134,18,Yellow,272,1.17,102.98,73.2,144.66,123,23.94,69.61,355,3,4,57,0.7488293001574686,98,12,Very Unhealthy,Critical,High,Yes,362,140,40
2024-01-02 23:17:00,Zone_E,120,50,Yellow,205,2.03,66.28,69.0,65.93,47,28.86,88.24,88,13,4,55,0.8161545327295328,85,61,Moderate,Critical,High,No,80,117,60
2024-01-02 23:18:00,Zone_A,16,47,Yellow,262,2.12,34.25,40.34,174.21,57,18.68,32.05,129,15,2,73,2.1484902148404696,130,56,Unhealthy(SG),Low,Medium,No,123,23,60
2024-01-02 23:19:00,Zone_E,53,78,Yellow,229,1.47,30.51,28.43,38.57,89,30.8,71.96,256,16,4,22,0.2243526350401021,135,39,Very Unhealthy,Medium,High,Yes,273,58,80
2024-01-02 23:20:00,Zone_A,170,74,Yellow,334,2.59,24.04,60.54,201.01,37,33.65,42.77,299,1,2,29,0.8099525110327332,13,26,Very Unhealthy,Critical,High,Yes,317,172,40
2024-01-02 23:21:00,Zone_D,122,44,Yellow,142,2.58,31.28,68.78,69.2,36,17.49,42.97,168,7,2,50,1.3718089177728887,139,11,Unhealthy,Critical,Low,Yes,171,124,50
2024-01-02 23:22:00,Zone_C,173,44,Yellow,238,2.49,111.72,8.2,10.0,198,19.12,74.25,178,16,2,45,1.6635600912168689,35,35,Unhealthy,Critical,Low,Yes,197,169,80
2024-01-02 23:23:00,Zone_A,13,57,Green,293,0.68,79.84,21.86,188.45,168,39.63,50.15,200,17,2,41,1.2564699253118496,35,60,Unhealthy,Low,High,Yes,219,21,80
